region,soil_type,crop_type,season,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,evapotranspiration,soil_moisture_pct,should_irrigate,region_enc,soil_enc,crop_enc,season_enc
Uttarakhand,Silt,Vegetables,Zaid,17.7,34.1,0.0,13.5,5.63,45.1,0,18,6,3,2
Uttarakhand,Loamy,Wheat,Zaid,18.6,64.1,0.8,13.2,5.46,44.4,0,18,3,4,2
Uttarakhand,Alluvial,Wheat,Zaid,17.6,83.6,5.6,16.6,4.74,56.1,0,18,0,4,2
Uttarakhand,Silt,Rice,Zaid,17.9,82.8,0.2,17.3,5.12,46.2,1,18,6,1,2
Uttarakhand,Clay,Vegetables,Zaid,16.7,100.0,8.1,13.0,4.0,73.2,0,18,2,3,2
Uttarakhand,Clay,Rice,Zaid,16.1,78.4,7.6,18.8,3.54,72.9,0,18,2,1,2
Uttarakhand,Loamy,Vegetables,Zaid,17.1,76.8,1.1,14.5,4.23,46.9,0,18,3,3,2
Uttarakhand,Alluvial,Vegetables,Zaid,17.2,72.3,2.2,15.4,4.43,49.8,0,18,0,3,2
Uttarakhand,Alluvial,Wheat,Zaid,15.9,100.0,5.7,8.0,3.76,57.8,0,18,0,4,2
Uttarakhand,Clay,Wheat,Zaid,16.9,49.5,2.2,8.4,3.87,61.6,0,18,2,4,2
Uttarakhand,Alluvial,Rice,Zaid,15.8,63.3,6.3,7.8,3.75,59.0,1,18,0,1,2
Uttarakhand,Loamy,Wheat,Zaid,14.8,87.5,11.6,17.0,2.84,69.9,0,18,3,4,2
Uttarakhand,Alluvial,Rice,Zaid,17.3,56.2,2.0,8.9,4.65,49.0,1,18,0,1,2
Uttarakhand,Silt,Vegetables,Zaid,17.2,37.4,4.9,10.1,4.29,56.9,0,18,6,3,2
Uttarakhand,Loamy,Rice,Zaid,16.5,62.1,10.8,10.4,3.85,66.8,1,18,3,1,2
Uttarakhand,Clay,Vegetables,Zaid,18.0,74.6,1.7,10.3,4.66,59.4,0,18,2,3,2
Uttarakhand,Alluvial,Vegetables,Zaid,17.5,55.1,1.9,14.0,3.48,50.6,0,18,0,3,2
Uttarakhand,Alluvial,Rice,Zaid,18.7,63.3,0.0,16.6,5.48,43.8,1,18,0,1,2
Uttarakhand,Silt,Rice,Kharif,17.0,44.6,1.4,16.7,5.03,48.8,1,18,6,1,0
Uttarakhand,Loamy,Rice,Kharif,15.8,59.8,0.6,10.3,3.85,46.4,1,18,3,1,0
Uttarakhand,Loamy,Wheat,Kharif,14.1,39.6,0.6,7.3,3.96,46.3,0,18,3,4,0
Uttarakhand,Alluvial,Rice,Kharif,12.2,100.0,12.3,4.6,2.7,72.5,0,18,0,1,0
Uttarakhand,Alluvial,Vegetables,Kharif,13.4,56.8,6.6,11.4,3.9,59.3,0,18,0,3,0
Uttarakhand,Clay,Vegetables,Kharif,15.9,49.2,1.3,11.7,4.81,58.4,0,18,2,3,0
Uttarakhand,Silt,Wheat,Kharif,17.9,46.5,0.0,12.1,4.84,46.2,0,18,6,4,0
Uttarakhand,Silt,Vegetables,Kharif,18.6,62.4,1.3,12.9,4.07,50.0,0,18,6,3,0
Uttarakhand,Silt,Wheat,Kharif,19.1,58.8,4.6,13.0,4.71,55.6,0,18,6,4,0
Uttarakhand,Clay,Wheat,Kharif,19.8,96.9,2.3,10.3,4.94,60.2,0,18,2,4,0
Uttarakhand,Alluvial,Wheat,Kharif,18.8,98.5,6.1,9.1,3.92,58.3,0,18,0,4,0
Uttarakhand,Clay,Vegetables,Kharif,17.8,97.4,17.3,6.9,3.08,93.0,0,18,2,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,18.5,86.2,10.3,8.7,3.92,66.7,0,18,0,3,0
Uttarakhand,Clay,Rice,Kharif,18.6,88.6,3.6,11.4,4.6,63.3,1,18,2,1,0
Uttarakhand,Clay,Vegetables,Kharif,18.6,88.9,13.4,5.8,3.81,84.1,0,18,2,3,0
Uttarakhand,Clay,Wheat,Kharif,18.1,72.3,2.2,6.2,3.05,62.8,0,18,2,4,0
Uttarakhand,Loamy,Wheat,Kharif,18.7,63.0,4.1,10.4,3.93,53.3,0,18,3,4,0
Uttarakhand,Silt,Vegetables,Kharif,17.9,85.4,11.0,6.9,3.24,70.6,0,18,6,3,0
Uttarakhand,Silt,Wheat,Kharif,18.1,69.5,10.9,8.3,3.75,69.7,0,18,6,4,0
Uttarakhand,Silt,Wheat,Kharif,17.8,68.4,11.3,6.7,2.91,71.7,0,18,6,4,0
Uttarakhand,Clay,Vegetables,Kharif,18.1,64.8,6.2,10.1,2.88,71.1,0,18,2,3,0
Uttarakhand,Loamy,Rice,Kharif,18.0,84.4,14.5,8.3,3.11,75.3,0,18,3,1,0
Uttarakhand,Loamy,Wheat,Kharif,17.7,100.0,12.5,6.3,3.78,70.3,0,18,3,4,0
Uttarakhand,Clay,Wheat,Kharif,17.9,77.4,7.7,9.6,3.07,73.8,0,18,2,4,0
Uttarakhand,Loamy,Wheat,Kharif,18.1,100.0,26.3,7.8,2.54,95.0,0,18,3,4,0
Uttarakhand,Clay,Wheat,Kharif,18.7,94.8,6.0,6.0,3.78,69.3,0,18,2,4,0
Uttarakhand,Clay,Wheat,Kharif,18.1,74.7,12.7,9.1,3.47,83.2,0,18,2,4,0
Uttarakhand,Loamy,Rice,Kharif,17.9,92.4,16.3,9.9,3.86,77.8,0,18,3,1,0
Uttarakhand,Silt,Rice,Kharif,16.5,100.0,50.9,7.0,0.89,95.0,0,18,6,1,0
Uttarakhand,Alluvial,Vegetables,Kharif,16.9,92.6,15.9,6.8,2.81,79.6,0,18,0,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,18.0,56.6,4.7,7.2,3.61,56.0,0,18,0,3,0
Uttarakhand,Silt,Rice,Kharif,18.3,100.0,17.7,7.6,4.11,82.7,0,18,6,1,0
Uttarakhand,Silt,Rice,Kharif,18.0,100.0,26.9,7.6,3.39,95.0,0,18,6,1,0
Uttarakhand,Loamy,Rice,Kharif,17.7,87.3,13.3,7.3,2.47,73.9,0,18,3,1,0
Uttarakhand,Alluvial,Wheat,Kharif,17.7,85.1,12.4,8.4,2.25,73.4,0,18,0,4,0
Uttarakhand,Loamy,Rice,Kharif,18.3,75.6,7.2,8.4,3.32,60.4,1,18,3,1,0
Uttarakhand,Clay,Vegetables,Kharif,18.6,95.3,16.2,9.5,3.92,89.5,0,18,2,3,0
Uttarakhand,Silt,Rice,Kharif,18.4,86.9,7.7,7.6,3.39,63.8,1,18,6,1,0
Uttarakhand,Loamy,Wheat,Kharif,17.7,100.0,16.2,8.4,3.28,78.5,0,18,3,4,0
Uttarakhand,Alluvial,Rice,Kharif,16.5,68.0,9.0,5.2,1.89,67.2,1,18,0,1,0
Uttarakhand,Alluvial,Vegetables,Kharif,17.1,96.0,25.7,10.8,3.25,95.0,0,18,0,3,0
Uttarakhand,Alluvial,Rice,Kharif,17.9,69.5,3.4,9.7,4.04,52.7,1,18,0,1,0
Uttarakhand,Loamy,Wheat,Kharif,18.3,71.1,5.0,7.3,4.18,54.7,0,18,3,4,0
Uttarakhand,Alluvial,Rice,Kharif,18.0,68.3,6.4,12.5,3.6,59.4,1,18,0,1,0
Uttarakhand,Alluvial,Vegetables,Kharif,18.0,64.8,3.5,12.3,4.18,52.7,0,18,0,3,0
Uttarakhand,Loamy,Wheat,Kharif,17.3,81.3,8.4,10.9,3.49,62.6,0,18,3,4,0
Uttarakhand,Loamy,Wheat,Kharif,17.2,90.5,5.6,6.1,1.48,60.0,0,18,3,4,0
Uttarakhand,Silt,Rice,Kharif,18.8,79.7,8.2,12.9,4.28,63.5,1,18,6,1,0
Uttarakhand,Silt,Vegetables,Kharif,19.5,50.4,2.3,9.7,4.81,50.9,0,18,6,3,0
Uttarakhand,Loamy,Wheat,Kharif,18.8,61.2,4.7,12.7,3.55,55.1,0,18,3,4,0
Uttarakhand,Loamy,Vegetables,Kharif,16.5,95.5,27.7,7.3,1.31,95.0,0,18,3,3,0
Uttarakhand,Loamy,Wheat,Kharif,18.0,68.5,4.7,8.1,2.65,56.4,0,18,3,4,0
Uttarakhand,Clay,Rice,Kharif,18.1,100.0,21.5,7.6,3.23,95.0,0,18,2,1,0
Uttarakhand,Alluvial,Wheat,Kharif,18.5,97.5,15.0,8.5,3.36,77.0,0,18,0,4,0
Uttarakhand,Silt,Rice,Kharif,19.7,73.1,4.3,10.1,4.56,55.3,1,18,6,1,0
Uttarakhand,Loamy,Rice,Kharif,19.4,65.3,3.0,9.6,4.28,50.6,1,18,3,1,0
Uttarakhand,Loamy,Vegetables,Kharif,18.3,78.0,9.1,7.4,3.12,64.5,0,18,3,3,0
Uttarakhand,Alluvial,Rice,Kharif,17.8,100.0,16.3,8.2,2.56,80.8,0,18,0,1,0
Uttarakhand,Clay,Rice,Kharif,17.5,75.5,24.6,9.9,1.83,95.0,0,18,2,1,0
Uttarakhand,Silt,Wheat,Kharif,17.8,81.8,14.0,10.9,2.45,77.8,0,18,6,4,0
Uttarakhand,Clay,Vegetables,Kharif,17.9,92.2,12.7,8.6,3.19,83.6,0,18,2,3,0
Uttarakhand,Alluvial,Rice,Kharif,17.6,66.2,10.2,8.5,3.15,67.7,1,18,0,1,0
Uttarakhand,Loamy,Rice,Kharif,18.1,74.6,11.2,9.5,3.56,68.1,1,18,3,1,0
Uttarakhand,Clay,Vegetables,Kharif,17.8,92.0,14.6,8.9,2.68,88.2,0,18,2,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,17.2,82.1,20.8,5.6,1.9,90.8,0,18,0,3,0
Uttarakhand,Loamy,Vegetables,Kharif,16.8,100.0,18.1,5.3,1.69,84.7,0,18,3,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,16.5,100.0,20.7,8.3,1.67,90.9,0,18,0,3,0
Uttarakhand,Clay,Wheat,Kharif,18.1,43.8,3.3,9.2,4.09,63.5,0,18,2,4,0
Uttarakhand,Silt,Vegetables,Kharif,17.5,87.6,10.3,8.5,2.26,70.7,0,18,6,3,0
Uttarakhand,Silt,Rice,Kharif,17.9,100.0,24.9,6.0,3.59,95.0,0,18,6,1,0
Uttarakhand,Silt,Vegetables,Kharif,17.6,89.1,15.2,6.8,2.56,80.1,0,18,6,3,0
Uttarakhand,Alluvial,Wheat,Kharif,17.6,94.5,24.0,8.4,1.97,95.0,0,18,0,4,0
Uttarakhand,Loamy,Vegetables,Kharif,18.1,63.7,4.6,7.0,2.94,55.8,0,18,3,3,0
Uttarakhand,Silt,Wheat,Kharif,18.2,100.0,15.1,7.6,2.43,80.1,0,18,6,4,0
Uttarakhand,Loamy,Wheat,Kharif,17.1,95.5,10.4,9.4,1.96,68.9,0,18,3,4,0
Uttarakhand,Silt,Rice,Kharif,17.1,100.0,13.6,8.8,2.76,76.6,0,18,6,1,0
Uttarakhand,Alluvial,Vegetables,Kharif,17.3,100.0,18.5,6.9,2.63,85.1,0,18,0,3,0
Uttarakhand,Loamy,Rice,Kharif,17.4,100.0,12.3,5.9,2.3,72.2,0,18,3,1,0
Uttarakhand,Loamy,Wheat,Kharif,17.0,83.9,11.8,5.9,2.02,71.6,0,18,3,4,0
Uttarakhand,Alluvial,Vegetables,Kharif,17.7,90.7,3.6,7.1,3.48,54.0,0,18,0,3,0
Uttarakhand,Silt,Vegetables,Kharif,17.1,100.0,19.3,7.5,3.42,87.0,0,18,6,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,17.3,95.6,11.3,7.4,3.74,69.0,0,18,0,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,17.7,65.8,2.7,8.1,3.57,52.0,0,18,0,3,0
Uttarakhand,Silt,Wheat,Kharif,17.1,76.8,14.2,7.3,3.02,77.4,0,18,6,4,0
Uttarakhand,Alluvial,Rice,Kharif,17.3,58.6,4.1,7.3,3.12,55.5,1,18,0,1,0
Uttarakhand,Silt,Vegetables,Kharif,17.3,100.0,25.8,15.1,2.96,95.0,0,18,6,3,0
Uttarakhand,Silt,Wheat,Kharif,17.0,100.0,16.6,13.0,2.99,82.2,0,18,6,4,0
Uttarakhand,Loamy,Vegetables,Kharif,17.7,81.3,3.5,8.2,3.94,52.1,0,18,3,3,0
Uttarakhand,Loamy,Vegetables,Kharif,17.7,72.4,7.1,7.3,3.57,59.8,0,18,3,3,0
Uttarakhand,Clay,Rice,Kharif,16.9,59.5,12.0,6.2,2.82,82.8,0,18,2,1,0
Uttarakhand,Clay,Wheat,Kharif,17.3,100.0,13.4,6.9,3.28,84.9,0,18,2,4,0
Uttarakhand,Alluvial,Vegetables,Kharif,16.0,66.4,8.4,7.4,2.02,65.8,0,18,0,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,14.3,100.0,61.7,17.6,0.55,95.0,0,18,0,3,0
Uttarakhand,Loamy,Wheat,Kharif,14.4,87.7,23.4,13.6,0.88,95.0,0,18,3,4,0
Uttarakhand,Alluvial,Vegetables,Kharif,16.7,63.7,2.8,10.0,2.46,53.9,0,18,0,3,0
Uttarakhand,Loamy,Rice,Kharif,17.7,68.1,9.2,7.3,3.59,64.0,1,18,3,1,0
Uttarakhand,Alluvial,Wheat,Kharif,17.5,65.2,4.6,8.2,3.33,56.2,0,18,0,4,0
Uttarakhand,Silt,Rice,Kharif,17.5,37.7,1.8,10.1,3.64,51.6,1,18,6,1,0
Uttarakhand,Alluvial,Wheat,Kharif,17.4,89.8,3.0,7.9,3.84,52.2,0,18,0,4,0
Uttarakhand,Clay,Wheat,Kharif,16.7,68.5,7.9,7.8,3.27,73.9,0,18,2,4,0
Uttarakhand,Loamy,Rice,Kharif,16.8,61.4,3.5,9.7,3.33,53.0,1,18,3,1,0
Uttarakhand,Loamy,Vegetables,Kharif,17.7,62.7,2.3,12.2,3.74,50.0,0,18,3,3,0
Uttarakhand,Clay,Vegetables,Kharif,17.8,57.0,4.7,7.8,3.2,67.6,0,18,2,3,0
Uttarakhand,Loamy,Wheat,Kharif,17.1,77.2,14.9,6.8,2.31,77.3,0,18,3,4,0
Uttarakhand,Silt,Vegetables,Kharif,17.1,76.6,13.7,5.2,2.74,76.8,0,18,6,3,0
Uttarakhand,Loamy,Rice,Kharif,17.0,78.6,4.7,7.7,2.84,56.1,1,18,3,1,0
Uttarakhand,Silt,Rice,Kharif,17.0,62.2,4.9,11.0,3.21,58.5,1,18,6,1,0
Uttarakhand,Loamy,Vegetables,Kharif,16.2,93.8,24.8,6.6,2.37,95.0,0,18,3,3,0
Uttarakhand,Loamy,Wheat,Kharif,16.4,72.1,4.0,6.0,3.24,54.1,0,18,3,4,0
Uttarakhand,Alluvial,Vegetables,Kharif,15.9,100.0,3.3,8.2,2.72,54.5,0,18,0,3,0
Uttarakhand,Alluvial,Wheat,Kharif,15.3,64.3,2.9,8.2,3.03,53.3,0,18,0,4,0
Uttarakhand,Loamy,Rice,Kharif,15.6,63.1,3.1,8.3,3.51,51.9,1,18,3,1,0
Uttarakhand,Loamy,Rice,Kharif,16.6,69.2,1.8,9.3,3.55,49.3,1,18,3,1,0
Uttarakhand,Clay,Rice,Kharif,17.2,77.6,3.3,8.9,3.42,64.5,1,18,2,1,0
Uttarakhand,Silt,Rice,Kharif,17.5,71.0,3.1,8.6,3.54,54.4,1,18,6,1,0
Uttarakhand,Alluvial,Wheat,Kharif,17.6,91.8,3.3,9.0,3.68,53.1,0,18,0,4,0
Uttarakhand,Clay,Wheat,Kharif,17.7,80.1,2.1,9.6,4.02,61.2,0,18,2,4,0
Uttarakhand,Loamy,Rice,Kharif,18.3,61.1,0.0,9.4,4.39,44.4,1,18,3,1,0
Uttarakhand,Alluvial,Rice,Kharif,17.9,43.5,1.7,10.8,3.86,49.6,1,18,0,1,0
Uttarakhand,Silt,Rice,Kharif,17.2,66.9,2.1,8.6,3.58,52.3,1,18,6,1,0
Uttarakhand,Silt,Rice,Kharif,16.0,47.0,3.6,9.0,3.21,55.9,1,18,6,1,0
Uttarakhand,Clay,Vegetables,Kharif,16.0,75.5,0.8,8.0,3.61,59.2,0,18,2,3,0
Uttarakhand,Alluvial,Vegetables,Kharif,15.2,70.2,5.6,7.2,3.25,58.3,0,18,0,3,0
Uttarakhand,Alluvial,Rice,Kharif,15.1,63.3,4.2,6.2,3.18,55.6,1,18,0,1,0
Uttarakhand,Loamy,Vegetables,Kharif,14.6,85.1,3.4,5.8,3.12,53.1,0,18,3,3,0
Uttarakhand,Alluvial,Rice,Kharif,15.1,33.4,0.1,11.5,3.67,46.7,1,18,0,1,0
Uttarakhand,Loamy,Wheat,Kharif,15.2,58.5,0.1,11.8,3.68,45.7,0,18,3,4,0
Uttarakhand,Loamy,Wheat,Kharif,13.7,56.5,8.9,13.9,2.44,65.1,0,18,3,4,0
Uttarakhand,Silt,Vegetables,Kharif,11.2,84.9,7.3,13.1,1.56,65.8,0,18,6,3,0
Uttarakhand,Silt,Wheat,Kharif,11.5,88.9,9.2,16.2,2.46,68.2,0,18,6,4,0
Uttarakhand,Alluvial,Rice,Kharif,11.1,98.9,0.9,18.5,2.97,49.3,1,18,0,1,0
Uttarakhand,Silt,Rice,Kharif,12.3,60.9,0.7,14.6,3.21,50.1,1,18,6,1,0
Uttarakhand,Silt,Vegetables,Kharif,12.6,65.3,0.0,11.9,3.38,48.4,0,18,6,3,0
Uttarakhand,Alluvial,Rice,Kharif,13.4,37.3,0.0,9.6,3.39,46.9,1,18,0,1,0
Uttarakhand,Clay,Rice,Kharif,12.8,77.5,1.2,9.0,2.85,61.1,1,18,2,1,0
Uttarakhand,Silt,Rice,Kharif,13.0,62.5,1.0,8.3,2.89,51.2,1,18,6,1,0
Uttarakhand,Loamy,Vegetables,Kharif,13.3,50.5,0.0,9.7,3.09,46.4,0,18,3,3,0
Uttarakhand,Loamy,Rice,Kharif,14.4,64.4,0.0,9.2,3.36,46.0,1,18,3,1,0
Uttarakhand,Clay,Vegetables,Kharif,14.2,80.4,0.3,8.6,3.35,58.6,0,18,2,3,0
Uttarakhand,Loamy,Vegetables,Kharif,13.9,57.2,0.6,6.3,3.08,47.6,0,18,3,3,0
Uttarakhand,Clay,Wheat,Kharif,13.8,71.6,0.0,8.7,3.2,58.2,0,18,2,4,0
Uttarakhand,Clay,Wheat,Kharif,13.8,52.8,0.0,10.7,3.18,58.2,0,18,2,4,0
Uttarakhand,Loamy,Wheat,Kharif,13.5,54.2,0.4,11.4,3.16,47.1,0,18,3,4,0
Uttarakhand,Alluvial,Wheat,Kharif,13.0,37.1,0.9,13.7,3.03,49.3,0,18,0,4,0
Uttarakhand,Loamy,Vegetables,Kharif,11.3,61.8,2.7,12.0,2.64,52.4,0,18,3,3,0
Uttarakhand,Alluvial,Wheat,Kharif,12.0,82.3,0.0,13.0,3.11,47.3,0,18,0,4,0
Uttarakhand,Loamy,Wheat,Kharif,11.8,65.7,0.7,8.8,2.95,48.0,0,18,3,4,0
Uttarakhand,Alluvial,Vegetables,Kharif,12.2,82.1,0.0,9.2,3.22,47.2,0,18,0,3,0
Uttarakhand,Loamy,Vegetables,Kharif,12.6,41.7,0.0,13.0,3.25,46.1,0,18,3,3,0
Uttarakhand,Loamy,Wheat,Kharif,10.9,71.7,0.0,8.7,2.49,47.3,0,18,3,4,0
Uttarakhand,Clay,Vegetables,Kharif,12.3,46.7,0.0,8.9,3.03,58.5,0,18,2,3,0
Uttarakhand,Clay,Vegetables,Kharif,12.9,45.8,0.1,7.6,2.12,60.0,0,18,2,3,0
Uttarakhand,Silt,Rice,Kharif,12.9,83.7,1.9,8.2,2.75,53.2,1,18,6,1,0
Uttarakhand,Loamy,Rice,Rabi,13.3,81.8,0.0,8.0,2.93,46.6,1,18,3,1,1
Uttarakhand,Alluvial,Vegetables,Rabi,12.4,63.3,0.0,10.1,2.8,47.8,0,18,0,3,1
Uttarakhand,Clay,Wheat,Rabi,12.8,63.6,0.0,10.1,2.88,58.7,0,18,2,4,1
Uttarakhand,Clay,Vegetables,Rabi,10.8,53.0,2.0,13.4,2.5,63.2,0,18,2,3,1
Uttarakhand,Alluvial,Wheat,Rabi,10.1,79.0,1.7,8.5,2.38,51.8,0,18,0,4,1
Uttarakhand,Alluvial,Wheat,Rabi,10.5,61.2,0.0,11.4,2.62,48.1,0,18,0,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,11.0,39.9,1.2,8.8,2.71,50.3,0,18,0,3,1
Uttarakhand,Clay,Vegetables,Rabi,10.8,59.7,0.7,8.7,2.68,60.4,0,18,2,3,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.6,39.8,0.3,8.4,2.7,48.5,0,18,0,3,1
Uttarakhand,Silt,Wheat,Rabi,10.6,62.5,0.0,9.5,2.74,49.4,0,18,6,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.0,59.2,0.0,9.7,2.73,47.9,0,18,0,3,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.4,65.5,0.0,9.3,2.75,47.9,0,18,0,3,1
Uttarakhand,Alluvial,Rice,Rabi,8.9,77.4,0.0,10.1,2.64,48.0,1,18,0,1,1
Uttarakhand,Silt,Wheat,Rabi,9.4,60.9,0.0,7.8,2.57,49.6,0,18,6,4,1
Uttarakhand,Silt,Wheat,Rabi,9.7,47.1,0.0,8.6,2.58,49.6,0,18,6,4,1
Uttarakhand,Loamy,Wheat,Rabi,10.0,93.3,0.0,7.7,2.53,47.2,0,18,3,4,1
Uttarakhand,Clay,Vegetables,Rabi,10.8,47.5,0.0,6.8,2.51,59.2,0,18,2,3,1
Uttarakhand,Silt,Rice,Rabi,10.7,50.5,0.0,8.3,2.48,49.8,1,18,6,1,1
Uttarakhand,Loamy,Vegetables,Rabi,9.7,73.2,0.0,9.5,2.3,47.5,0,18,3,3,1
Uttarakhand,Loamy,Wheat,Rabi,8.8,51.9,0.0,10.6,2.31,47.5,0,18,3,4,1
Uttarakhand,Silt,Vegetables,Rabi,8.4,51.2,0.0,9.1,2.31,50.0,0,18,6,3,1
Uttarakhand,Silt,Wheat,Rabi,7.6,45.1,0.0,10.1,2.3,50.0,0,18,6,4,1
Uttarakhand,Alluvial,Rice,Rabi,6.8,74.6,0.0,9.0,2.18,48.7,1,18,0,1,1
Uttarakhand,Alluvial,Wheat,Rabi,7.0,38.0,0.0,8.1,2.23,48.7,0,18,0,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,7.0,60.1,0.0,7.4,2.23,48.7,0,18,0,3,1
Uttarakhand,Loamy,Rice,Rabi,8.1,40.1,0.0,7.0,2.28,47.6,1,18,3,1,1
Uttarakhand,Loamy,Rice,Rabi,8.6,87.5,0.0,7.2,2.29,47.6,1,18,3,1,1
Uttarakhand,Clay,Wheat,Rabi,9.8,68.2,0.0,7.3,2.29,59.6,0,18,2,4,1
Uttarakhand,Loamy,Wheat,Rabi,9.4,65.5,0.0,6.9,2.37,47.4,0,18,3,4,1
Uttarakhand,Clay,Wheat,Rabi,12.1,74.3,0.0,6.7,2.3,59.5,0,18,2,4,1
Uttarakhand,Alluvial,Rice,Rabi,10.9,43.8,0.0,6.9,2.32,48.5,1,18,0,1,1
Uttarakhand,Silt,Vegetables,Rabi,7.4,65.4,0.0,9.6,2.21,50.2,0,18,6,3,1
Uttarakhand,Alluvial,Vegetables,Rabi,7.5,42.5,0.1,7.8,2.08,49.1,0,18,0,3,1
Uttarakhand,Clay,Vegetables,Rabi,8.3,47.5,0.0,6.0,2.08,59.9,0,18,2,3,1
Uttarakhand,Clay,Vegetables,Rabi,7.7,54.3,0.0,7.6,2.18,59.7,0,18,2,3,1
Uttarakhand,Alluvial,Vegetables,Rabi,9.4,44.8,0.0,7.3,2.35,48.5,0,18,0,3,1
Uttarakhand,Loamy,Wheat,Rabi,9.7,55.3,0.0,9.6,2.48,47.3,0,18,3,4,1
Uttarakhand,Clay,Rice,Rabi,9.1,66.4,0.2,14.1,2.48,59.7,1,18,2,1,1
Uttarakhand,Clay,Wheat,Rabi,8.9,79.0,0.0,9.0,2.27,59.6,0,18,2,4,1
Uttarakhand,Clay,Vegetables,Rabi,9.6,54.4,0.0,9.3,2.29,59.6,0,18,2,3,1
Uttarakhand,Alluvial,Wheat,Rabi,9.4,71.0,0.0,5.7,2.18,48.7,0,18,0,4,1
Uttarakhand,Alluvial,Rice,Rabi,9.1,58.3,0.0,7.6,2.13,48.8,1,18,0,1,1
Uttarakhand,Silt,Vegetables,Rabi,8.7,74.4,0.0,7.6,2.06,50.4,0,18,6,3,1
Uttarakhand,Clay,Wheat,Rabi,9.3,45.8,0.0,7.6,2.19,59.7,0,18,2,4,1
Uttarakhand,Loamy,Wheat,Rabi,10.8,66.3,0.0,14.2,2.8,46.8,0,18,3,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.6,41.0,0.0,13.7,2.95,47.6,0,18,0,3,1
Uttarakhand,Clay,Rice,Rabi,11.7,10.0,0.0,7.3,2.64,59.0,1,18,2,1,1
Uttarakhand,Silt,Rice,Rabi,9.9,83.4,0.0,5.0,1.91,50.6,1,18,6,1,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.6,69.8,0.0,7.9,2.33,48.5,0,18,0,3,1
Uttarakhand,Silt,Wheat,Rabi,11.0,65.3,0.0,5.8,2.31,50.0,0,18,6,4,1
Uttarakhand,Alluvial,Wheat,Rabi,10.9,81.0,0.0,8.0,2.05,48.9,0,18,0,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.9,43.8,0.0,8.0,2.24,48.6,0,18,0,3,1
Uttarakhand,Alluvial,Wheat,Rabi,8.4,85.4,0.0,10.5,2.41,48.4,0,18,0,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,8.0,57.0,0.0,6.8,2.2,48.7,0,18,0,3,1
Uttarakhand,Alluvial,Wheat,Rabi,8.7,56.5,0.0,6.3,2.21,48.7,0,18,0,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,8.4,64.9,0.0,6.5,1.67,49.5,0,18,0,3,1
Uttarakhand,Clay,Vegetables,Rabi,8.7,51.9,0.0,7.6,2.21,59.7,0,18,2,3,1
Uttarakhand,Alluvial,Rice,Rabi,9.2,56.8,0.0,10.1,2.25,48.6,1,18,0,1,1
Uttarakhand,Silt,Rice,Rabi,8.6,54.2,0.0,12.3,2.38,49.9,1,18,6,1,1
Uttarakhand,Loamy,Vegetables,Rabi,8.5,75.9,0.0,14.8,2.56,47.2,0,18,3,3,1
Uttarakhand,Clay,Rice,Rabi,8.3,72.7,0.0,6.8,2.01,60.0,1,18,2,1,1
Uttarakhand,Loamy,Wheat,Rabi,5.4,81.1,0.0,10.8,1.74,48.4,0,18,3,4,1
Uttarakhand,Silt,Wheat,Rabi,4.1,100.0,6.1,9.0,1.45,63.5,0,18,6,4,1
Uttarakhand,Alluvial,Wheat,Rabi,3.9,56.7,0.0,8.6,1.83,49.3,0,18,0,4,1
Uttarakhand,Loamy,Vegetables,Rabi,3.4,66.6,0.0,9.7,1.88,48.2,0,18,3,3,1
Uttarakhand,Silt,Vegetables,Rabi,3.4,59.4,0.0,10.4,1.98,50.5,0,18,6,3,1
Uttarakhand,Clay,Wheat,Rabi,3.3,53.9,0.0,15.3,2.08,59.9,0,18,2,4,1
Uttarakhand,Loamy,Rice,Rabi,2.1,54.8,0.0,7.9,1.94,48.1,1,18,3,1,1
Uttarakhand,Clay,Wheat,Rabi,4.9,96.2,0.0,4.8,2.07,59.9,0,18,2,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,4.1,38.9,0.0,9.7,2.06,48.9,0,18,0,3,1
Uttarakhand,Loamy,Rice,Rabi,4.4,40.7,0.0,9.0,2.08,47.9,1,18,3,1,1
Uttarakhand,Silt,Vegetables,Rabi,5.8,62.4,0.0,10.1,2.26,50.1,0,18,6,3,1
Uttarakhand,Clay,Vegetables,Rabi,8.1,61.7,0.0,7.9,2.47,59.3,0,18,2,3,1
